,Unnamed: 0_x,id,nx,pol,normalized,tint,wint,syserr,l1_lambda,l1_noise,tv_lambda,tsv_lambda,gs_lambda,rt_lambda,ri_lambda,wamp,shift_type,extflux,init_im,init_size,prior_im,prior_size,snrcutoff,lmtcal,lmtfwhm,deblurr,ref_type,ref_scale,psd_noise,psd_a,psd_u0,psd_b,psd_c,brchi2_0.050_60_hops_3599_lo+hi,crchi2_0.050_60_hops_3599_lo+hi,brchi2_0.070_60_hops_3599_lo+hi,crchi2_0.070_60_hops_3599_lo+hi,brchi2_0.100_60_hops_3599_lo+hi,crchi2_0.100_60_hops_3599_lo+hi,brchi2_0.050_60_casa_3599_lo+hi,crchi2_0.050_60_casa_3599_lo+hi,brchi2_0.070_60_casa_3599_lo+hi,crchi2_0.070_60_casa_3599_lo+hi,brchi2_0.100_60_casa_3599_lo+hi,crchi2_0.100_60_casa_3599_lo+hi,brchi2_0.050_60_grmhd_3599_lo+hi,crchi2_0.050_60_grmhd_3599_lo+hi,brchi2_0.070_60_grmhd_3599_lo+hi,crchi2_0.070_60_grmhd_3599_lo+hi,brchi2_0.100_60_grmhd_3599_lo+hi,crchi2_0.100_60_grmhd_3599_lo+hi,2dnxcorr_grmhd_3599_lo+hi,2dnxcinf_grmhd_3599_lo+hi,brchi2_0.050_60_crescent_3599_lo+hi,crchi2_0.050_60_crescent_3599_lo+hi,brchi2_0.070_60_crescent_3599_lo+hi,crchi2_0.070_60_crescent_3599_lo+hi,brchi2_0.100_60_crescent_3599_lo+hi,crchi2_0.100_60_crescent_3599_lo+hi,2dnxcorr_crescent_3599_lo+hi,2dnxcinf_crescent_3599_lo+hi,brchi2_0.050_60_elliptical_disk_3599_lo+hi,crchi2_0.050_60_elliptical_disk_3599_lo+hi,brchi2_0.070_60_elliptical_disk_3599_lo+hi,crchi2_0.070_60_elliptical_disk_3599_lo+hi,brchi2_0.100_60_elliptical_disk_3599_lo+hi,crchi2_0.100_60_elliptical_disk_3599_lo+hi,2dnxcorr_elliptical_disk_3599_lo+hi,2dnxcinf_elliptical_disk_3599_lo+hi,brchi2_0.050_60_ring_3599_lo+hi,crchi2_0.050_60_ring_3599_lo+hi,brchi2_0.070_60_ring_3599_lo+hi,crchi2_0.070_60_ring_3599_lo+hi,brchi2_0.100_60_ring_3599_lo+hi,crchi2_0.100_60_ring_3599_lo+hi,2dnxcorr_ring_3599_lo+hi,2dnxcinf_ring_3599_lo+hi,brchi2_0.050_60_simple_disk_3599_lo+hi,crchi2_0.050_60_simple_disk_3599_lo+hi,brchi2_0.070_60_simple_disk_3599_lo+hi,crchi2_0.070_60_simple_disk_3599_lo+hi,brchi2_0.100_60_simple_disk_3599_lo+hi,crchi2_0.100_60_simple_disk_3599_lo+hi,2dnxcorr_simple_disk_3599_lo+hi,2dnxcinf_simple_disk_3599_lo+hi,brchi2_0.050_60_double_source_3599_lo+hi,crchi2_0.050_60_double_source_3599_lo+hi,brchi2_0.070_60_double_source_3599_lo+hi,crchi2_0.070_60_double_source_3599_lo+hi,brchi2_0.100_60_double_source_3599_lo+hi,crchi2_0.100_60_double_source_3599_lo+hi,2dnxcorr_double_source_3599_lo+hi,2dnxcinf_double_source_3599_lo+hi,brchi2_0.050_60_point_3599_lo+hi,crchi2_0.050_60_point_3599_lo+hi,brchi2_0.070_60_point_3599_lo+hi,crchi2_0.070_60_point_3599_lo+hi,brchi2_0.100_60_point_3599_lo+hi,crchi2_0.100_60_point_3599_lo+hi,2dnxcorr_point_3599_lo+hi,2dnxcinf_point_3599_lo+hi,brchi2_0.050_60_ring+hs_period30_3599_lo+hi,crchi2_0.050_60_ring+hs_period30_3599_lo+hi,brchi2_0.070_60_ring+hs_period30_3599_lo+hi,crchi2_0.070_60_ring+hs_period30_3599_lo+hi,brchi2_0.100_60_ring+hs_period30_3599_lo+hi,crchi2_0.100_60_ring+hs_period30_3599_lo+hi,2dnxcorr_ring+hs_period30_3599_lo+hi,2dnxcinf_ring+hs_period30_3599_lo+hi,Unnamed: 0_y,brchi2_sub_casa_3599_lo+hi,crchi2_sub_casa_3599_lo+hi,brchi2_sub_hops_3599_lo+hi,crchi2_sub_hops_3599_lo+hi
0,381,381,75,PI,True,120,-1,0.0,0.1,0.1,100.0,1000.0,-1,-1,-1,1.0,com1,0.0,tophat,70,gaussian,140,0,False,-1,False,none,1.0,True,0.015,2.0,2.0,2.0,1.7950173131199578,1.690023867057057,1.653528673304785,1.5006691329018542,1.4767438520168763,1.242580636959491,1.859824508069916,1.8097227590943976,1.6789880958023704,1.565195985513706,1.4729759242986926,1.250993043753433,4.029395705582969,1.8580878525692084,3.544534875128716,1.6429124118710303,2.980835863843724,1.3618291846362969,0.767990156969763,0.8150136013684509,5.092951820573186,2.8534780530883466,4.514234479616718,2.4151875122209843,3.749886451961237,1.9101794444782616,0.9343258701385118,0.9347964215551504,3.8343041407329626,1.2452632715622185,3.2343773869273766,1.142814938756751,2.5833257069674427,0.9858682284779,0.9381476938796656,0.9410971196199036,2.972239684058762,2.460702919821613,2.719900200214171,2.0586615860216333,2.3766058176509564,1.6339925068019925,0.9566095705821316,0.9582439776326632,2.273614329902349,1.2603063589753285,2.067239227292286,1.1431652717939929,1.83497378385456,0.9759504410276708,0.9607246814371976,0.9627686988125782,2.575459340088218,1.770156567798968,2.346391460937426,1.6153591877136089,2.0752844523425478,1.39945892308471,0.9153357336592708,0.92041726642364,2.2222198648546274,1.6596659334135762,2.0264143879464345,1.4667121921611193,1.806010948517538,1.2238789317979295,0.9259927175677698,0.9391286722563654,3.661644395159889,2.211682963498124,3.277314510585318,1.959920362988313,2.81089053436058,1.642175473001209,0.9344341677335156,0.9405649840640752,50,0.4898855772903779,0.42365900899395,0.5650059540424499,0.3486666773818774
1,382,382,75,PI,True,120,-1,0.0,0.1,0.1,100.0,1000.0,-1,-1,-1,1.0,com1,0.0,tophat,70,gaussian,140,0,False,-1,False,none,1.0,True,0.015,2.0,3.0,2.0,1.842466620389667,1.4962733498929914,1.6947532088890276,1.326395629670616,1.5144589081515616,1.0972808448556317,1.9717419783972228,2.158397907030734,1.7725712777256624,1.8492471789553149,1.5448709722136915,1.4561405199559905,3.780265063286832,1.866410399162011,3.3834902324595397,1.6517024555787003,2.893795607761603,1.3709196298302593,0.5620394321606542,0.653436092640966,5.063213129952805,2.571324957163198,4.49416000368425,2.183803250988047,3.738840710358461,1.7343580821936977,0.924982099538962,0.9264762491081864,3.8533748813954207,1.254194158537611,3.2580929814174366,1.14852625413516,2.611138433270929,0.9884708249293724,0.9295415533578508,0.9330081430059636,2.88817956163404,2.091436399949624,2.6445267093934044,1.7737702517792586,2.3139582365247557,1.426791178579376,0.9556150237180594,0.9571371522309926,2.433906426296561,1.2229276718971036,2.184293022632877,1.114849762570963,1.9218456885728563,0.9590765858772954,0.9698176151407588,0.9712543607439365,2.494999470665578,2.059115007139677,2.266493858181741,1.8478716627146716,2.000749409502235,1.566825931160397,0.9145410692273992,0.919492671639778,2.190882929729416,1.4999702619525273,1.997832143028506,1.3371010914505972,1.7832137204245049,1.1265260687866645,0.9355927687512346,0.9466612986206354,3.195675767897407,2.1958574426784634,2.9131388910210934,1.9415109638121584,2.549520430276552,1.6224550115432008,0.9430835464964772,0.9481923693871434,1522,0.6885832006956083,0.6052001039150058,0.7250722994474984,0.37911186937514
2,389,389,75,PI,True,120,-1,0.0,0.1,0.1,100.0,1000.0,-1,-1,-1,1.0,com1,0.0,tophat,70,gaussian,140,0,False,-1,False,none,1.0,True,0.02,2.0,2.0,2.0,1.7677781580563885,1.6942553924407255,1.6008462112085424,1.495851790331582,1.4081110784083777,1.22937722837805,2.004710581316384,1.664394362792545,1.8028002617003156,1.4497377152283075,1.5663207279016933,1.1691490402326468,4.392466936729147,1.9909564890446685,3.834383431857052,1.761143271282737,3.202104457870081,1.4598476161569989,0.7601703013219384,0.8082095661040085,5.719291677912463,2.829805245654991,5.0403887721681695,2.380022439497419,4.157330120247321,1.8741442278023603,0.9429211942911648,0.9429864389077386,4.245474770412652,1.2034175098072422,3.606134887907253,1.1025735716818523,2.9054802131030963,0.949655354760326,0.9637197452983546,0.9639912692936125,3.230133085090554,3.036075605201493,2.9451070594159123,2.5424775759253597,2.554273711330895,2.025408422689316,0.954541327652546,0.956038365945452,2.3065394249657807,1.2876726691717877,2.1015579210779074,1.1716768790730567,1.8691986184256104,1.0046747256291264,0.9662554085994558,0.9685510618868256,2.647598459654711,1.814992843852764,2.408463019471606,1.651416903363555,2.12856951835358,1.42507793538796,0.908101274418256,0.9141066456831118,2.2563559138664955,1.9336487021626652,2.0559870798015645,1.6933243215369291,1.8303991271241624,1.3972282062289398,0.9375103153385196,0.9485413599075484,3.40433875532568,2.445306372070612,3.095583362105161,2.158162333283133,2.7067551796458416,1.7998839674025036,0.9357204681975622,0.9422209282095368,1186,0.3683641995774738,0.4336367138270123,0.3606060168097358,0.2622682442928664
3,396,396,75,PI,True,120,-1,0.0,0.1,0.1,100.0,1000.0,-1,-1,-1,1.0,com1,0.0,tophat,70,gaussian,140,0,False,-1,False,none,1.0,True,0.025,2.0,1.0,2.0,2.131260094114908,2.300719025436656,1.9523063511485503,2.022508803673984,1.7318045662362906,1.6509112272382338,1.8783400904770664,1.8244374202762776,1.7146921297087103,1.5933796745815805,1.5120024863291348,1.2904036547021356,4.314604447803135,2.1537745213909787,3.794393645109052,1.917545884118885,3.182369407938722,1.6023145258028186,0.8292227674113943,0.8628218655353095,4.702624328059947,3.8642095516000494,4.135510820907037,3.228978324224731,3.420802260306232,2.516238242466778,0.9388587585320012,0.9399230586642464,4.605164265263996,1.5752565281719018,3.888834607485208,1.4558121095443963,3.120881999919668,1.268724530257445,0.9644082147513476,0.96584287925903,2.7556452676714303,3.2188367510685323,2.5208738252539287,2.699891401054827,2.212342370990332,2.145460864291122,0.9576105224652748,0.9595681699116836,2.640513544790806,1.3904416953978267,2.357941590582904,1.2633925630590073,2.0569305959484856,1.0810868206596114,0.9747283749268686,0.9761403499115366,2.893384074398553,2.5186391521112905,2.6432920228630907,2.273577725432008,2.345762980705254,1.9414202585104023,0.9218500171721942,0.92664497447115,2.221515011769833,2.109646901298164,2.0292050296658086,1.8441593244387933,1.8122470738766907,1.517354896672276,0.9508455460322278,0.9597305895868594,3.304763108342861,2.61088547204649,3.009243265530804,2.299813437331053,2.633899249057195,1.9133096832147436,0.9532818036931872,0.9576696983795228,1316,0.2090793394245931,0.4583295782920363,0.2483092616537334,0.3233722046265808
4,397,397,75,PI,True,120,-1,0.0,0.1,0.1,100.0,1000.0,-1,-1,-1,1.0,com1,0.0,tophat,70,gaussian,140,0,False,-1,False,none,1.0,True,0.025,2.0,2.0,2.0,1.8581889762795387,1.7017071503711534,1.7094934022112385,1.5059025633128988,1.527049006509117,1.2409886852724876,1.8986306178631565,1.6912422289770306,1.7267854879812452,1.4789256257860497,1.513018981100374,1.1999718110236892,4.480040336104016,2.05286508029361,3.907482487012929,1.8172260818229624,3.2625925995133094,1.5080701543485169,0.7585331301728248,0.8064888347490241,4.667795930507364,3.392282890475969,4.108563476396888,2.8384933527022227,3.401216607741916,2.216754656003935,0.9340793318730544,0.9352711997686776,4.394187961603585,1.3237241490681326,3.732213636844695,1.2144212910874626,3.006980539024373,1.048071910519574,0.9644061447265646,0.9657553021669574,3.0557695356523227,2.969989615949974,2.788967036791703,2.474211549683914,2.4291595684554137,1.9536839680931808,0.956987240743096,0.9591657579349128,2.6430061799435918,1.3175390813577974,2.3487294336573843,1.197530992251796,2.0401102621694416,1.024247997946098,0.977906809241306,0.978680317340954,3.1292258857367123,2.3494181510402044,2.862476529418436,2.126042477704696,2.5434097541377856,1.8208903947349413,0.9023586282626296,0.9098391649091432,2.170190261620567,1.9418926465315784,1.9830254285936368,1.6987799003864297,1.772933748320276,1.3997091407794968,0.9481708046972284,0.9577549481184748,3.264855044421457,2.703333494391124,2.969668835642307,2.3664079755436616,2.594707931690001,1.952907463514988,0.9449893039698818,0.9502234974068048,965,0.2720121094293146,0.4396497755931867,0.3604282497396615,0.2989537518046234
5,398,398,75,PI,True,120,-1,0.0,0.1,0.1,100.0,1000.0,-1,-1,-1,1.0,com1,0.0,tophat,70,gaussian,140,0,False,-1,False,none,1.0,True,0.025,2.0,3.0,2.0,1.8650659303357084,1.996636066262873,1.718255037693016,1.7747425189386643,1.532113263962222,1.470854868969986,1.942277745633553,1.6466513575024184,1.780389686865993,1.4393719263296247,1.5783587644534638,1.1675362042306736,4.563090313676525,1.9903228842278775,3.977101230406416,1.7556637005927027,3.314837674933382,1.450449427788109,0.7590481590137529,0.8075633608932619,4.60378399308065,3.0846513447276336,4.051517202721964,2.5636605550209595,3.3553016689550823,1.986744426347596,0.92923287762334,0.9306202548364224,3.909615947196672,1.246415054779232,3.290500235901193,1.1442809838868933,2.6243184634294514,0.9884845318303284,0.9583825093687794,0.9607389310624488,3.257557202329388,2.6310465962398304,2.967463609698738,2.210492317500104,2.5718434277472646,1.764542266641605,0.9570527603937686,0.9589036355920056,2.5882656840305125,1.3353658926625906,2.310327652739953,1.211294273067257,2.0137771623711807,1.0340286421642784,0.9711690797509902,0.972951058276936,2.592874784369738,2.0740278319663674,2.337380203553657,1.8664693669923624,2.056211606992384,1.586814711584342,0.8983717253406035,0.906280073824966,2.183613743283067,1.8038371404745053,1.9926258341553384,1.5822407998513266,1.7801460312681634,1.307888655188567,0.9431922315396506,0.953896968563452,3.1684013876079384,2.26206565009348,2.887876109951774,1.9983365106236952,2.5319523049827968,1.6688233145815063,0.947228186212086,0.9524323441075596,187,0.3422992832140387,0.3601376595209578,0.3923251700384882,0.2741708452048209
6,399,399,75,PI,True,120,-1,0.0,0.1,0.1,100.0,1000.0,-1,-1,-1,1.0,com1,0.0,tophat,70,gaussian,140,0,False,-1,False,none,1.0,True,0.025,2.0,5.0,2.0,1.7386405368125015,1.522737089439129,1.5633595501935575,1.34027962647133,1.3717126165084066,1.0975268784288923,1.8327229598199744,1.6666952742850474,1.6520995789510544,1.4430237482253494,1.4466743127491093,1.1562425587460334,4.210023893885428,1.9496737264348347,3.664265249686901,1.7207039255340302,3.051659976790943,1.4225240689286955,0.7682064982761861,0.8149802857146364,5.287095785044942,2.1294896629877664,4.657866428119044,1.838235240833641,3.853026793717972,1.4896417973950429,0.940824691836991,0.9403775281303636,3.7545199222491856,1.175138439515824,3.1564663740492804,1.0709478845162246,2.515259869525511,0.9165285575613168,0.9419438678784596,0.9451876117414312,2.936820398455989,2.049610864095223,2.6845735605674816,1.755750117661928,2.343667773484669,1.4268275149926044,0.9542267319326306,0.9561063774674656,2.4709701060885223,1.2618569874166872,2.210705111701145,1.1486055043415828,1.941921202095657,0.9848887946705231,0.9733376949307804,0.9741205015546194,2.467512328443655,1.8990447246160296,2.240374682909005,1.7131034726786931,1.975588319962428,1.4615626016124594,0.908431572715828,0.9143056582274548,2.2732057736634035,1.4808415201643903,2.043874938427606,1.3237435974750786,1.8091986128219133,1.1176944096339068,0.9529943392841844,0.9608710881548944,3.2102283446539803,2.2811804917045664,2.942375081588377,2.0022928139271703,2.594890813928,1.6587648800103876,0.9469353715926084,0.9512056073668816,133,0.4821780147467165,0.4240644345219985,0.5097215250419305,0.3061269778859817
7,501,501,75,PI,True,120,-1,0.0,0.1,0.1,100.0,1000.0,-1,-1,-1,1.0,com1,0.0,tophat,70,gaussian,160,0,False,-1,False,none,1.0,True,0.015,1.0,1.0,2.0,1.8105664471035137,1.885227915300062,1.6589945315429908,1.6650804505868473,1.4751545058924918,1.368549582664614,1.8666564810565756,1.6063804431321709,1.6832424824002683,1.398095109626482,1.4754856331534174,1.1270924703400094,4.09967561170215,1.8734121374144037,3.6067971182313854,1.6574424165431696,3.031681891070604,1.375042464712666,0.7474192087436298,0.7990881515270973,5.5898610530586765,2.8156541170859115,4.907858065739689,2.366660633986203,4.035127800525424,1.8608302441153832,0.9337719106418964,0.9340541996942106,4.137920869989308,1.208934166524389,3.509156587989915,1.1084746381980664,2.8244493224135323,0.95580963062635,0.9521127342144318,0.952005434401664,2.850410732561077,2.9949352293629343,2.596486832663316,2.499980612976211,2.2622077116000283,1.9792117209884383,0.9491087803765318,0.9497739375663032,2.302177425957484,1.26123956359768,2.092575959915376,1.150472181296894,1.856266013681132,0.988838686016012,0.970839636276686,0.971321488205985,2.626089098176392,2.049340755121994,2.391519303535968,1.8625903932058911,2.1129182636141546,1.6056848773765056,0.9188918753398204,0.9233340481679166,2.231984173654447,1.7863726855880726,2.037374208709497,1.5786277442327674,1.815984771863002,1.3171303852540903,0.902812139453904,0.9208793367341978,3.1862567555718275,2.334834659685784,2.901195106856966,2.062094826801128,2.5395329627536296,1.721115570488769,0.9299057785341828,0.9359992203138712,1408,0.3934656693854411,0.3438860040374092,0.5109460601578631,0.3141811171706754
8,517,517,75,PI,True,120,-1,0.0,0.1,0.1,100.0,1000.0,-1,-1,-1,1.0,com1,0.0,tophat,70,gaussian,160,0,False,-1,False,none,1.0,True,0.025,1.0,1.0,2.0,2.1575354158743765,2.190352197511263,1.9765843673058736,1.9311655257781013,1.752415717027184,1.5833074562267286,2.229839033459664,1.7357569769073602,2.0476275079164887,1.520901664301185,1.8204160354832457,1.2369444937058207,4.60679862793538,2.202985534560604,4.024577703046181,1.9572308035898651,3.3548948836819665,1.630418504604898,0.7549335850787878,0.8046013969970988,4.928897571253398,3.6253422931078254,4.349400634194242,3.0453710748123104,3.604757440437617,2.3908408357894477,0.9292953151141042,0.9305809535097982,4.342710772429483,1.4429052370377675,3.649659921819883,1.3296115782510989,2.908824091962064,1.1531597605728867,0.9562241694150244,0.9578335519981684,4.477906015686853,3.1091284206406637,3.9721894324100337,2.607026172240209,3.3250777788622616,2.076065650397529,0.944969731492038,0.9476540981286196,2.358187752132946,1.345184661903498,2.142392427616242,1.2238727384000103,1.9010594816614383,1.0497772559007756,0.9677266497563844,0.9691892033822352,2.877228472136838,2.527900716885881,2.613890890067432,2.289324629898996,2.304079848602941,1.9631473467234568,0.9061016037540126,0.9123971610643692,2.2082262137169546,2.0290438204872974,2.0182593019487487,1.778714471557174,1.8031762094715933,1.4687480276213485,0.9481432669727472,0.9570568080714008,3.239055837692115,2.592644943194726,2.95404015208099,2.2857897821469217,2.5904054105316705,1.9037664688113527,0.9510861468372656,0.9551291662684916,84,0.3129712276398885,0.5068716297365158,0.257537924371368,0.3321889013455734
9,521,521,75,PI,True,120,-1,0.0,0.1,0.1,100.0,1000.0,-1,-1,-1,1.0,com1,0.0,tophat,70,gaussian,160,0,False,-1,False,none,1.0,True,0.025,2.0,1.0,2.0,2.1631158823537984,2.172525507481561,1.982419599258062,1.9126127391957448,1.7561333740246898,1.5644211941462312,2.099117436089725,1.6533952779287042,1.90127418447661,1.4542969893303777,1.6587794157118023,1.1904979339009734,4.592675705252352,2.2317883725485106,4.013516106001775,1.983400042785935,3.3465773838566677,1.6527163950284314,0.7556967945808261,0.8051803231630258,4.9176141121340455,3.6604067520185386,4.323542671360194,3.070687740613765,3.571097917749383,2.4063706258168893,0.9280456006210984,0.9294788754698964,4.470021412869838,1.3835717051195433,3.7678672256937777,1.270627152011888,3.0156870639038607,1.0948068180983048,0.9597622823277832,0.9610001364395292,4.480571590444126,3.2266672982630693,3.968316154134353,2.695714279513263,3.317572073918998,2.1375424830511123,0.9447635920111715,0.947369625747861,2.6482590429177613,1.3938732002348593,2.3660644552214563,1.2669820609291966,2.064659256896787,1.084509954742367,0.9748676800236952,0.975695531773423,2.863662998156257,2.227823840925156,2.604655975580465,2.0084356923039244,2.3014868568019518,1.7120019488194484,0.9032088224431584,0.9103385670178852,2.28094738557398,2.0131583590170443,2.080454170937992,1.7711708699774005,1.8523427799199723,1.4685154773519435,0.9443743252288485,0.9538845459518752,3.46444027097854,3.1639837138746043,3.139502382956022,2.750402147770393,2.725657855041488,2.2491364658946567,0.9390050497330162,0.944687311513528,2244,0.2120005854309201,0.493206829113492,0.2485809752705454,0.3255103767040235
